Rank,Title,Type,Premiere,Genre,Watchtime,Watchtime in Million,title,imdb_rating
0,twenty five twenty one,TV Show,2022.0,Comedy,"47,800,000",47.8,,
0,shrek 2,Movie,2004.0,Animation,"47,500,000",47.5,,
0,jung_e,Movie,2023.0,Science Fiction,"47,100,000",47.1,,
0,friends,TV Show,1994.0,Comedy,"46,900,000",46.9,,
0,the school for good and evil,Movie,2022.0,Fantasy,"46,900,000",46.9,,
0,puss in boots,Movie,2011.0,Animation,"46,600,000",46.6,,
0,the thundermans,TV Show,2013.0,Science Fiction,"46,500,000",46.5,,
0,friends,TV Show,1994.0,Comedy,"46,400,000",46.4,,
0,teen titans go!,TV Show,2013.0,Animation,"46,400,000",46.4,,
0,rana naidu,TV Show,2023.0,Action,"46,300,000",46.3,,
0,from scratch,TV Show,2022.0,Drama,"46,200,000",46.2,,
0,bake squad,TV Show,2021.0,Reality-Show,"46,100,000",46.1,,
0,friends,TV Show,1994.0,Comedy,"46,100,000",46.1,,
0,shuroop,TV Show,2022.0,Comedy,"46,100,000",46.1,,
0,ganglands,TV Show,2021.0,Action,"46,000,000",46.0,,
0,the queen's gambit,TV Show,2020.0,Drama,"45,900,000",45.9,,
0,virgin river,TV Show,2019.0,Drama,"45,900,000",45.9,,
0,gabby's dollhouse,TV Show,2021.0,Animation,"45,800,000",45.8,,
0,a beautiful life,Movie,2023.0,Drama,"45,700,000",45.7,,
0,peppa pig,TV Show,2004.0,Animation,"45,700,000",45.7,,
0,copycat killer,TV Show,2023.0,Crime,"45,600,000",45.6,,
0,avatar: the last airbender,TV Show,2005.0,Fantasy,"45,500,000",45.5,avatar: the last airbender,92
0,avatar: the last airbender,TV Show,2005.0,Fantasy,"45,500,000",45.5,avatar: the last airbender,92%
0,friends,TV Show,1994.0,Comedy,"45,400,000",45.4,,
0,peaky blinders,TV Show,2013.0,Drama,"45,400,000",45.4,,
0,the flash,TV Show,2014.0,Superhero,"45,400,000",45.4,,
0,boys over flowers,TV Show,2009.0,Drama,"45,300,000",45.3,boys over flowers,81%
0,boys over flowers,TV Show,2009.0,Drama,"45,300,000",45.3,boys over flowers,81
0,the office,TV Show,2005.0,Comedy,"45,300,000",45.3,,
0,transatlantic,TV Show,2023.0,Drama,"45,300,000",45.3,,
0,friends,TV Show,1994.0,Comedy,"45,200,000",45.2,,
0,masha and the bear,TV Show,2009.0,Animation,"45,100,000",45.1,,
0,friends,TV Show,1994.0,Comedy,"44,900,000",44.9,,
0,the woman king,Movie,2022.0,History,"44,900,000",44.9,,
0,love island,TV Show,2019.0,Reality-Show,"44,800,000",44.8,,
0,money heist,TV Show,2017.0,Action,"44,700,000",44.7,money heist,84%
0,money heist,TV Show,2017.0,Action,"44,700,000",44.7,money heist,84
0,the walking dead,TV Show,2010.0,Horror,"44,600,000",44.6,,
0,grey's anatomy,TV Show,2005.0,Drama,"44,300,000",44.3,grey's anatomy,76%
0,grey's anatomy,TV Show,2005.0,Drama,"44,300,000",44.3,grey's anatomy,76
0,s.w.a.t.,TV Show,2017.0,Crime,"44,200,000",44.2,,
0,las munecas de la mafia,TV Show,2010.0,Drama,"44,000,000",44.0,,
0,lucifer,TV Show,2016.0,Superhero,"44,000,000",44.0,lucifer,83%
0,lucifer,TV Show,2016.0,Superhero,"44,000,000",44.0,lucifer,83
0,better call saul,TV Show,2015.0,Crime,"43,900,000",43.9,,
0,teen wolf,TV Show,2011.0,Fantasy,"43,900,000",43.9,,
0,friends,TV Show,1994.0,Comedy,"43,800,000",43.8,,
0,in love all over again,TV Show,2023.0,Drama,"43,800,000",43.8,,
0,pieces of her,TV Show,2022.0,Crime,"43,800,000",43.8,,
0,f9,Movie,2021.0,Action,"43,700,000",43.7,,
0,the 100,TV Show,2014.0,Science Fiction,"43,600,000",43.6,the 100,78%
0,the 100,TV Show,2014.0,Science Fiction,"43,600,000",43.6,the 100,78
0,the blacklist,TV Show,2013.0,Crime,"43,500,000",43.5,the blacklist,81%
0,the blacklist,TV Show,2013.0,Crime,"43,500,000",43.5,the blacklist,81
0,vikings,TV Show,2013.0,History,"43,400,000",43.4,,
0,shameless,TV Show,2011.0,Comedy,"43,300,000",43.3,shameless,87
0,shameless,TV Show,2011.0,Comedy,"43,300,000",43.3,shameless,87%
0,the office,TV Show,2005.0,Comedy,"43,300,000",43.3,,
0,el chema,TV Show,2016.0,Crime,"43,200,000",43.2,,
0,rosario tijeras,TV Show,2016.0,Action,"43,200,000",43.2,rosario tijeras,62%
0,rosario tijeras,TV Show,2016.0,Action,"43,200,000",43.2,rosario tijeras,62
0,santiago of the seas,TV Show,2020.0,Animation,"43,200,000",43.2,,
0,seinfeld,TV Show,1989.0,Comedy,"43,200,000",43.2,,
0,inside man,TV Show,2022.0,Crime,"43,100,000",43.1,,
0,the last kingdom,TV Show,2015.0,History,"42,900,000",42.9,,
0,through my window: across the sea,Movie,2023.0,Comedy,"42,900,000",42.9,,
0,cocomelon,TV Show,2020.0,Animation,"42,800,000",42.8,,
0,seinfeld,TV Show,1989.0,Comedy,"42,800,000",42.8,,
0,valeria,TV Show,2020.0,Drama,"42,800,000",42.8,valeria,58%
0,valeria,TV Show,2020.0,Drama,"42,800,000",42.8,valeria,58
0,pokémon,TV Show,1997.0,Animation,"42,700,000",42.7,,
0,purple hearts,Movie,2022.0,Romance,"42,700,000",42.7,,
0,the last kingdom,TV Show,2015.0,History,"42,700,000",42.7,,
0,waco: american apocalypse,TV Show,2023.0,Documentary,"42,700,000",42.7,,
0,gabby's dollhouse,TV Show,2021.0,Animation,"42,600,000",42.6,,
0,too hot to handle,TV Show,2020.0,Reality-Show,"42,600,000",42.6,too hot to handle,42%
0,too hot to handle,TV Show,2020.0,Reality-Show,"42,600,000",42.6,too hot to handle,42
0,guillermo del toro's pinocchio,Movie,2022.0,Animation,"42,500,000",42.5,,
0,unlocked,Movie,2023.0,Crime,"42,500,000",42.5,,
0,the crown,TV Show,2016.0,History,"42,400,000",42.4,,
0,arrow,TV Show,2012.0,Superhero,"42,300,000",42.3,,
0,blippi,TV Show,2017.0,Animation,"42,100,000",42.1,,
0,the good doctor,TV Show,2017.0,Drama,"42,100,000",42.1,,
0,lucifer,TV Show,2016.0,Superhero,"41,800,000",41.8,lucifer,83%
0,lucifer,TV Show,2016.0,Superhero,"41,800,000",41.8,lucifer,83
0,"pamela, a love story",Movie,2023.0,Documentary,"41,800,000",41.8,,
0,chor nikal ke bhaga,Movie,2023.0,Crime,"41,700,000",41.7,,
0,seinfeld,TV Show,1989.0,Comedy,"41,700,000",41.7,,
0,the garfield show,TV Show,2009.0,Animation,"41,500,000",41.5,,
0,agency,TV Show,2023.0,Drama,"41,400,000",41.4,,
0,white chicks,Movie,2004.0,Comedy,"41,400,000",41.4,,
0,wellmania,TV Show,2023.0,Comedy,"41,300,000",41.3,,
0,seinfeld,TV Show,1989.0,Comedy,"41,200,000",41.2,,
0,the creature cases,TV Show,2022.0,Animation,"41,200,000",41.2,,
0,maestro in blue,TV Show,2022.0,Drama,"41,100,000",41.1,,
0,turbo,Movie,2013.0,Animation,"41,100,000",41.1,,
0,mcgregor forever,TV Show,2023.0,Documentary,"41,000,000",41.0,,
0,black money love,TV Show,2014.0,Drama,"40,900,000",40.9,,
0,bloodshot,Movie,2020.0,Science Fiction,"40,900,000",40.9,,
0,the flash,TV Show,2014.0,Superhero,"40,900,000",40.9,,
0,el chapo,TV Show,2017.0,Drama,"40,600,000",40.6,,
0,shameless,TV Show,2011.0,Comedy,"40,600,000",40.6,shameless,87
0,shameless,TV Show,2011.0,Comedy,"40,600,000",40.6,shameless,87%
0,demon slayer: kimetsu no yaiba,TV Show,2019.0,Animation,"40,500,000",40.5,demon slayer: kimetsu no yaiba,
0,demon slayer: kimetsu no yaiba,TV Show,2019.0,Animation,"40,500,000",40.5,demon slayer: kimetsu no yaiba,0
0,jane the virgin,TV Show,2014.0,Comedy,"40,400,000",40.4,,
0,the snitch cartel: origins,TV Show,2021.0,Crime,"40,400,000",40.4,,
0,guillermo del toro's cabinet of curiosities,TV Show,2022.0,Horror,"40,300,000",40.3,,
0,pokémon journeys,TV Show,2019.0,Animation,"40,300,000",40.3,,
0,seinfeld,TV Show,1989.0,Comedy,"40,300,000",40.3,,
0,shrek forever after,Movie,2010.0,Animation,"40,300,000",40.3,,
0,the 100,TV Show,2014.0,Science Fiction,"40,300,000",40.3,the 100,78%
0,the 100,TV Show,2014.0,Science Fiction,"40,300,000",40.3,the 100,78
0,unsolved mysteries,TV Show,2020.0,Documentary,"40,300,000",40.3,unsolved mysteries,80%
0,unsolved mysteries,TV Show,2020.0,Documentary,"40,300,000",40.3,unsolved mysteries,80
0,the last kingdom,TV Show,2015.0,History,"40,200,000",40.2,,
0,too hot to handle: germany,TV Show,2023.0,Reality-Show,"40,200,000",40.2,,
0,better call saul,TV Show,2015.0,Crime,"40,200,000",40.2,,
0,avatar: the last airbender,TV Show,2005.0,Fantasy,"40,100,000",40.1,avatar: the last airbender,92
0,avatar: the last airbender,TV Show,2005.0,Fantasy,"40,100,000",40.1,avatar: the last airbender,92%
0,our planet,TV Show,2019.0,Documentary,"40,100,000",40.1,,
0,h2o: just add water,TV Show,2006.0,Drama,"40,000,000",40.0,,
0,the king: eternal monarch,TV Show,2020.0,Science Fiction,"39,900,000",39.9,the king: eternal monarch,87%
0,the king: eternal monarch,TV Show,2020.0,Science Fiction,"39,900,000",39.9,the king: eternal monarch,87
0,the office,TV Show,2005.0,Comedy,"39,900,000",39.9,,
0,grey's anatomy,TV Show,2005.0,Drama,"39,800,000",39.8,grey's anatomy,76%
0,grey's anatomy,TV Show,2005.0,Drama,"39,800,000",39.8,grey's anatomy,76
0,emergency: nyc,TV Show,2023.0,Documentary,"39,700,000",39.7,,
0,in the name of god: a holy betrayal,TV Show,2023.0,Documentary,"39,700,000",39.7,,
0,better call saul,TV Show,2015.0,Crime,"39,500,000",39.5,,
0,gabby's dollhouse,TV Show,2021.0,Animation,"39,500,000",39.5,,
0,infiesto,Movie,2023.0,Crime,"39,500,000",39.5,,
0,sanctuary,TV Show,2023.0,Drama,"39,400,000",39.4,,
0,suits,TV Show,2011.0,Drama,"39,400,000",39.4,,
0,ganglands,TV Show,2021.0,Action,"39,300,000",39.3,,
0,the hunger games,Movie,2012.0,Science Fiction,"39,300,000",39.3,,
0,trolley,TV Show,2022.0,Thriller,"39,200,000",39.2,,
0,high heat,TV Show,2022.0,Crime,"39,100,000",39.1,,
0,rosario tijeras,TV Show,2016.0,Action,"38,900,000",38.9,rosario tijeras,62%
0,rosario tijeras,TV Show,2016.0,Action,"38,900,000",38.9,rosario tijeras,62
0,the sinner,TV Show,2017.0,Crime,"38,900,000",38.9,the sinner,80%
0,the sinner,TV Show,2017.0,Crime,"38,900,000",38.9,the sinner,80
0,avatar: the last airbender,TV Show,2005.0,Fantasy,"38,700,000",38.7,avatar: the last airbender,92
0,avatar: the last airbender,TV Show,2005.0,Fantasy,"38,700,000",38.7,avatar: the last airbender,92%
0,ozark,TV Show,2017.0,Drama,"38,700,000",38.7,ozark,84%
0,ozark,TV Show,2017.0,Drama,"38,700,000",38.7,ozark,84
0,shark tale,Movie,2004.0,Animation,"38,700,000",38.7,,
0,the hatchet wielding hitchhiker,Movie,2023.0,Documentary,"38,700,000",38.7,,
0,6 underground,Movie,2019.0,Action,"38,600,000",38.6,6 underground,61
0,6 underground,Movie,2019.0,Action,"38,600,000",38.6,6 underground,61%
0,better call saul,TV Show,2015.0,Crime,"38,600,000",38.6,,
0,narcos,TV Show,2015.0,Drama,"38,600,000",38.6,,
0,grey's anatomy,TV Show,2005.0,Drama,"38,400,000",38.4,grey's anatomy,76%
0,grey's anatomy,TV Show,2005.0,Drama,"38,400,000",38.4,grey's anatomy,76
0,mother's day,Movie,2023.0,Action,"38,300,000",38.3,,
0,orange is the new black,TV Show,2013.0,Drama,"38,300,000",38.3,,
0,vikings,TV Show,2013.0,History,"38,300,000",38.3,,
0,el chapo,TV Show,2017.0,Drama,"38,200,000",38.2,,
0,brooklyn nine-nine,TV Show,2013.0,Comedy,"38,100,000",38.1,brooklyn nine-nine,83%
0,brooklyn nine-nine,TV Show,2013.0,Comedy,"38,100,000",38.1,brooklyn nine-nine,83
0,queer eye,TV Show,2018.0,Reality-Show,"38,100,000",38.1,,
0,schlafende hunde,TV Show,2023.0,Crime,"38,000,000",38.0,,
0,the big bang theory,TV Show,2007.0,Comedy,"38,000,000",38.0,the big bang theory,84
0,the big bang theory,TV Show,2007.0,Comedy,"38,000,000",38.0,the big bang theory,84%
0,the good doctor,TV Show,2017.0,Drama,"38,000,000",38.0,,
0,cúmplices de um resgate,TV Show,2015.0,Comedy,"37,800,000",37.8,,
0,the big bang theory,TV Show,2007.0,Comedy,"37,800,000",37.8,the big bang theory,84
0,the big bang theory,TV Show,2007.0,Comedy,"37,800,000",37.8,the big bang theory,84%
0,the flash,TV Show,2014.0,Superhero,"37,700,000",37.7,,
0,the good doctor,TV Show,2017.0,Drama,"37,700,000",37.7,,
0,back to the outback,Movie,2021.0,Animation,"37,600,000",37.6,,
0,booba,TV Show,2014.0,Animation,"37,600,000",37.6,,
0,the big bang theory,TV Show,2007.0,Comedy,"37,600,000",37.6,the big bang theory,84
0,the big bang theory,TV Show,2007.0,Comedy,"37,600,000",37.6,the big bang theory,84%
0,vikings,TV Show,2013.0,History,"37,600,000",37.6,,
0,as aventuras de poliana,TV Show,2018.0,Drama,"37,500,000",37.5,,
0,the big bang theory,TV Show,2007.0,Comedy,"37,400,000",37.4,the big bang theory,84
0,the big bang theory,TV Show,2007.0,Comedy,"37,400,000",37.4,the big bang theory,84%
0,the rookie,TV Show,2018.0,Crime,"37,400,000",37.4,,
0,fauda,TV Show,2015.0,Action,"37,300,000",37.3,fauda,84%
0,fauda,TV Show,2015.0,Action,"37,300,000",37.3,fauda,84
0,mr. sunshine,TV Show,2018.0,History,"37,300,000",37.3,,
0,2 guns,Movie,2013.0,Action,"37,100,000",37.1,2 guns,68
0,2 guns,Movie,2013.0,Action,"37,100,000",37.1,2 guns,68%
0,"lyle, lyle, crocodile",Movie,2022.0,Family,"37,100,000",37.1,,
0,money heist,TV Show,2017.0,Action,"37,100,000",37.1,money heist,84%
0,money heist,TV Show,2017.0,Action,"37,100,000",37.1,money heist,84
0,outlander,TV Show,2014.0,Drama,"37,100,000",37.1,,
0,queens on the run,Movie,2023.0,Comedy,"37,100,000",37.1,,
0,shameless,TV Show,2011.0,Comedy,"37,100,000",37.1,shameless,87
0,shameless,TV Show,2011.0,Comedy,"37,100,000",37.1,shameless,87%
0,s.w.a.t.,TV Show,2017.0,Crime,"37,000,000",37.0,,
0,the mitchells vs. the machines,Movie,2021.0,Animation,"36,900,000",36.9,,
0,peaky blinders,TV Show,2013.0,Drama,"36,900,000",36.9,,
0,seinfeld,TV Show,1989.0,Comedy,"36,900,000",36.9,,
0,pj masks,TV Show,2015.0,Animation,"36,700,000",36.7,,
0,amar y vivir,TV Show,2020.0,Drama,"36,600,000",36.6,,
0,glamorous,TV Show,2023.0,Drama,"36,600,000",36.6,,
0,meekah,TV Show,2022.0,Animation,"36,600,000",36.6,,
0,peaky blinders,TV Show,2013.0,Drama,"36,600,000",36.6,,
0,troll,Movie,2022.0,Science Fiction,"36,600,000",36.6,,
0,rebelde way,TV Show,2002.0,Comedy,"36,500,000",36.5,,
0,the big bang theory,TV Show,2007.0,Comedy,"36,400,000",36.4,the big bang theory,84
0,the big bang theory,TV Show,2007.0,Comedy,"36,400,000",36.4,the big bang theory,84%
0,thicker than water,TV Show,2023.0,Crime,"36,300,000",36.3,,
0,chris rock: selective outrage,Movie,2023.0,Stand-Up,"36,200,000",36.2,,
0,madre solo hay dos,TV Show,2021.0,Comedy,"36,200,000",36.2,,
0,grown ups,Movie,2010.0,Comedy,"36,200,000",36.2,grown ups,60%
0,grown ups,Movie,2010.0,Comedy,"36,200,000",36.2,grown ups,60
0,let him go,Movie,2020.0,Crime,"36,200,000",36.2,,
0,outlander,TV Show,2014.0,Drama,"36,200,000",36.2,,
0,against the ropes,TV Show,2023.0,Drama,"36,100,000",36.1,,
0,ozark,TV Show,2017.0,Drama,"36,100,000",36.1,ozark,84%
0,ozark,TV Show,2017.0,Drama,"36,100,000",36.1,ozark,84
0,a quiet place part ii,Movie,2021.0,Horror,"36,000,000",36.0,,
0,my little pony: friendship is magic,TV Show,2010.0,Animation,"36,000,000",36.0,,
0,power rangers,TV Show,1993.0,Action,"36,000,000",36.0,,
0,hotel transylvania,Movie,2012.0,Animation,"35,900,000",35.9,,
0,the office,TV Show,2005.0,Comedy,"35,900,000",35.9,,
0,ancient apocalypse,TV Show,2022.0,Documentary,"35,800,000",35.8,,
0,missing,Movie,2023.0,Thriller,"35,800,000",35.8,,
0,virgin river,TV Show,2019.0,Drama,"35,800,000",35.8,,
0,queen cleopatra,TV Show,2023.0,Documentary,"35,700,000",35.7,,
0,shameless,TV Show,2011.0,Comedy,"35,600,000",35.6,shameless,87
0,shameless,TV Show,2011.0,Comedy,"35,600,000",35.6,shameless,87%
0,record of ragnarok,TV Show,2021.0,Animation,"35,500,000",35.5,,
0,the boss baby: back in the crib,TV Show,2022.0,Animation,"35,500,000",35.5,,
0,wish dragon,Movie,2021.0,Animation,"35,400,000",35.4,,
0,unstable,TV Show,2023.0,Comedy,"35,300,000",35.3,,
0,bling empire: new york,TV Show,2023.0,Reality-Show,"35,200,000",35.2,,
0,grey's anatomy,TV Show,2005.0,Drama,"35,200,000",35.2,grey's anatomy,76%
0,grey's anatomy,TV Show,2005.0,Drama,"35,200,000",35.2,grey's anatomy,76
0,king the land,TV Show,2023.0,Comedy,"35,200,000",35.2,,
0,the big bang theory,TV Show,2007.0,Comedy,"35,200,000",35.2,the big bang theory,84
0,the big bang theory,TV Show,2007.0,Comedy,"35,200,000",35.2,the big bang theory,84%
0,hospital playlist,TV Show,2020.0,Drama,"35,000,000",35.0,hospital playlist,84%
0,hospital playlist,TV Show,2020.0,Drama,"35,000,000",35.0,hospital playlist,84
0,keep breathing,TV Show,2022.0,Thriller,"35,000,000",35.0,,
0,the big bang theory,TV Show,2007.0,Comedy,"35,000,000",35.0,the big bang theory,84
0,the big bang theory,TV Show,2007.0,Comedy,"35,000,000",35.0,the big bang theory,84%
0,bad boys for life,Movie,2020.0,Action,"34,900,000",34.9,bad boys for life,74%
0,bad boys for life,Movie,2020.0,Action,"34,900,000",34.9,bad boys for life,74
0,the big bang theory,TV Show,2007.0,Comedy,"34,800,000",34.8,the big bang theory,84
0,the big bang theory,TV Show,2007.0,Comedy,"34,800,000",34.8,the big bang theory,84%
0,inventing anna,TV Show,2022.0,Drama,"34,800,000",34.8,,
0,the cartel,TV Show,2008.0,Crime,"34,600,000",34.6,,
0,that girl lay lay,TV Show,2021.0,Comedy,"34,600,000",34.6,,
0,the big bang theory,TV Show,2007.0,Comedy,"34,600,000",34.6,the big bang theory,84
0,the big bang theory,TV Show,2007.0,Comedy,"34,600,000",34.6,the big bang theory,84%
0,the big bang theory,TV Show,2007.0,Comedy,"34,600,000",34.6,the big bang theory,84
0,the big bang theory,TV Show,2007.0,Comedy,"34,600,000",34.6,the big bang theory,84%
0,unlock my boss,TV Show,2022.0,Crime,"34,500,000",34.5,,
0,bullet train,Movie,2022.0,Action,"34,400,000",34.4,,
0,how to get away with murder,TV Show,2014.0,Crime,"34,300,000",34.3,,
0,pressure cooker,TV Show,2023.0,Reality-Show,"34,300,000",34.3,,
0,cocomelon,TV Show,2020.0,Animation,"34,200,000",34.2,,
0,shameless,TV Show,2011.0,Comedy,"34,100,000",34.1,shameless,87
0,shameless,TV Show,2011.0,Comedy,"34,100,000",34.1,shameless,87%
0,vikings,TV Show,2013.0,History,"34,100,000",34.1,,
0,cobra kai,TV Show,2018.0,Action,"34,000,000",34.0,cobra kai,88%
0,cobra kai,TV Show,2018.0,Action,"34,000,000",34.0,cobra kai,88
0,grey's anatomy,TV Show,2005.0,Drama,"34,000,000",34.0,grey's anatomy,76%
0,grey's anatomy,TV Show,2005.0,Drama,"34,000,000",34.0,grey's anatomy,76
0,jurassic world,Movie,2015.0,Science Fiction,"34,000,000",34.0,,
0,riverdale,TV Show,2017.0,Superhero,"34,000,000",34.0,,
0,how to get rich,TV Show,2023.0,Documentary,"33,900,000",33.9,,
0,prisoners,Movie,2013.0,Thriller,"33,900,000",33.9,,
0,grey's anatomy,TV Show,2005.0,Drama,"33,800,000",33.8,grey's anatomy,76%
0,grey's anatomy,TV Show,2005.0,Drama,"33,800,000",33.8,grey's anatomy,76
0,forecasting love and weather,TV Show,2022.0,Comedy,"33,800,000",33.8,,
0,gabby's dollhouse,TV Show,2021.0,Animation,"33,800,000",33.8,,
0,the bastard son & the devil himself,TV Show,2022.0,Fantasy,"33,800,000",33.8,,
0,money heist,TV Show,2017.0,Action,"33,700,000",33.7,money heist,84%
0,money heist,TV Show,2017.0,Action,"33,700,000",33.7,money heist,84
0,seinfeld,TV Show,1989.0,Comedy,"33,700,000",33.7,,
0,the 100,TV Show,2014.0,Science Fiction,"33,700,000",33.7,the 100,78%
0,the 100,TV Show,2014.0,Science Fiction,"33,700,000",33.7,the 100,78
0,teen titans go!,TV Show,2013.0,Animation,"33,500,000",33.5,,
0,white noise,Movie,2022.0,Drama,"33,500,000",33.5,,
0,the american barbecue showdown,TV Show,2020.0,Reality-Show,"33,400,000",33.4,,
0,la piloto,TV Show,2017.0,Drama,"33,400,000",33.4,la piloto,62%
0,la piloto,TV Show,2017.0,Drama,"33,400,000",33.4,la piloto,62
0,the witcher,TV Show,2019.0,Fantasy,"33,400,000",33.4,,
0,the crown,TV Show,2016.0,History,"33,300,000",33.3,,
0,outlander,TV Show,2014.0,Drama,"33,200,000",33.2,,
0,peaky blinders,TV Show,2013.0,Drama,"33,200,000",33.2,,
0,shameless,TV Show,2011.0,Comedy,"33,100,000",33.1,shameless,87
0,shameless,TV Show,2011.0,Comedy,"33,100,000",33.1,shameless,87%
0,the crown,TV Show,2016.0,History,"33,100,000",33.1,,
0,s.w.a.t.,TV Show,2017.0,Crime,"33,000,000",33.0,,
0,shooter,TV Show,2016.0,Action,"33,000,000",33.0,,
0,through my window,Movie,2022.0,Comedy,"33,000,000",33.0,,
0,gabby's dollhouse,TV Show,2021.0,Animation,"32,900,000",32.9,,
0,the big bang theory,TV Show,2007.0,Comedy,"32,800,000",32.8,the big bang theory,84
0,the big bang theory,TV Show,2007.0,Comedy,"32,800,000",32.8,the big bang theory,84%
0,nevertheless,TV Show,2021.0,Drama,"32,800,000",32.8,,
0,good girls,TV Show,2018.0,Comedy,"32,700,000",32.7,good girls,78%
0,good girls,TV Show,2018.0,Comedy,"32,700,000",32.7,good girls,78
0,the bad guys,Movie,2022.0,Animation,"32,700,000",32.7,,
0,orange is the new black,TV Show,2013.0,Drama,"32,600,000",32.6,,
0,outlander,TV Show,2014.0,Drama,"32,500,000",32.5,,
0,devil in ohio,TV Show,2022.0,Crime,"32,400,000",32.4,,
0,jane the virgin,TV Show,2014.0,Comedy,"32,400,000",32.4,,
0,our planet,TV Show,2019.0,Documentary,"32,400,000",32.4,,
0,the flash,TV Show,2014.0,Superhero,"32,400,000",32.4,,
0,grey's anatomy,TV Show,2005.0,Drama,"32,300,000",32.3,grey's anatomy,76%
0,grey's anatomy,TV Show,2005.0,Drama,"32,300,000",32.3,grey's anatomy,76
0,my name,TV Show,2021.0,Thriller,"32,300,000",32.3,,
0,shameless,TV Show,2011.0,Comedy,"32,300,000",32.3,shameless,87
0,shameless,TV Show,2011.0,Comedy,"32,300,000",32.3,shameless,87%
0,shooter,Movie,2007.0,Thriller,"32,300,000",32.3,,
0,friends,TV Show,1994.0,Comedy,"32,200,000",32.2,,
0,cobra kai,TV Show,2018.0,Action,"32,100,000",32.1,cobra kai,88%
0,cobra kai,TV Show,2018.0,Action,"32,100,000",32.1,cobra kai,88
0,high water,TV Show,2022.0,Drama,"32,100,000",32.1,,
0,hospital playlist,TV Show,2020.0,Drama,"32,100,000",32.1,hospital playlist,84%
0,hospital playlist,TV Show,2020.0,Drama,"32,100,000",32.1,hospital playlist,84
